Novosphingobium	146631
Ochrobactrum	1063
Oculatella	0
Odoribacter	0
Oligella	1309
Ornithinimicrobium	0
Oscillatoria	6648
Ottowia	0
Paenibacillus	0
Paludibacter	0
Paludisphaera	163
Pantoea	4972
Parabacteroides	0
Paraburkholderia	996
Paracoccus	4616
Paraurantiacibacter	252
Parvimonas	209
Patulibacter	263
Paucibacter	3199
Pectobacterium	373
Peptoniphilus	0
Peptostreptococcus	124
Phascolarctobacterium	0
Phocaeicola	0
Phormidium	11356
Phycicoccus	0
Planobacterium	0
Pontibacter	0
Pontivivens	0
Porphyrobacter	383
Porphyromonas	980
Prevotella	7475
Priestia	240
Propionibacterium	511
Propioniciclava	1055
Protaetiibacter	656
Proteus	2590
Pseudomonas	14983
Pseudonocardia	4680
Psychrobacter	0
Qipengyuania	489
Rahnella	0
Ralstonia	1777
Ramlibacter	1195
Raoultella	0
Rhizobacter	1381
Rhizobium	0
Rhizorhabdus	1678
Rhodoferax	250
Rhodopseudomonas	30621
Rickettsiella	116
Roseateles	5081
Roseiflexus	158
Roseomonas	3028
Rothia	1446
Rubritepida	866
Rubrivivax	3027
Rubrobacter	0
Ruminococcus	0
Salmonella	0
Sandaracinus	460
Schlegelella	1022
Scytonema	0
Selenomonas	0
Serinicoccus	188
Shewanella	0
Shigella	0
Skermanella	0
Solimonas	772
Sorangium	3734
Sphaerotilus	1411
Sphingobium	90896
Sphingomonas	84609
Sphingopyxis	3903
Sphingosinicella	0
Spirosoma	466
Sporomusa	0
Staphylococcus	647151
Stenotrophomonas	1782
Streptococcus	32444
Streptomyces	1741
Tannerella	108
Tardibacter	264
Terracoccus	0
Thauera	1082
Thermoleptolyngbya	1770
Thiomonas	819
Tolypothrix	111
Treponema	966
Truepera	944
Trueperella	0
Tsukamurella	193
Tsuneonella	0
Ureaplasma	0
Variovorax	1805
Veillonella	169
Vibrio	0
Weissella	0
Xanthomonas	736
Akanthomyces	0
Albugo	287
Aleurobotrys	224
Alnicola	0
Alternaria	52
Amanita	60
Amycosphaerella	82
Amylostereum	1290
Annulohypoxylon	21
Antarctomyces	23
Anthracocystis	21
Antrodiella	828
Arrhenia	29
Arthrocladium	66
Articulospora	350
Aspergillus	748
Asterostroma	22
Athelia	71
Aureobasidium	40
Auricularia	619
Austropuccinia	199
Bankera	44
Beauveria	74
Bipolaris	52
Blumeria	94
Bonordeniella	2308
Botryobasidium	889
Botrytis	185
Bradymyces	157
Bullera	62
Bulleribasidium	370
Byssochlamys	303
Capnobotryella	892
Ceratiomyxa	211
Cercospora	26
Chaetospermum	28
Chrysoporthe	209
Cladosporium	10353
Clavariopsis	47
Clonostachys	43
Colacogloea	86
Colletotrichum	49
Conioscypha	112
Coniothyrium	27
Cordyceps	104
Coremiopassalora	363
Corynespora	29
Cryptococcus	500
Cryptocoryneum	1132
Cutaneotrichosporon	238
Cyanodermella	873
Cyphellophora	27
Cystobasidium	442
Dacrymyces	1603
Dacryopinax	637
Debaryomyces	66
Dendrophoma	26
Dentipellis	314
Devriesia	27
Diaporthe	767
Dictydiaethalium	283
Didymella	276
Didymium	56492
Dinemasporium	214
Dioszegia	71
Dissoconium	38
Donkioporia	39
Encoelia	278
Entyloma	370
Eraphthora	34
Exidia	214
Exopassalora	224
Exophiala	3985
Exserohilum	231
Fibroporia	195
Filobasidium	204
Fomes	579
Fomitopsis	167
Fuligo	1282
Fusarium	8405
Fuscoporia	292
Geastrum	70
Glarea	29
Gloeophyllum	811
Gloeoporus	68
Gregarithecium	53
Gymnopus	331
Hannaella	988
Hemimycena	601
Heterocephalacria	359
Heterophoma	66
Hormonema	136
Hymenochaete	64
Hymenotorrendiella	26
Hyperdermium	53
Hyphodontia	28
Hypomyces	0
Hypoxylon	152
Hysteropatella	60
Idriella	127
Jianyunia	213
Laccaria	30
Lactarius	70
Lecanicillium	243
Lentinula	90
Lentomitella	176
Leocarpus	165
Lepidoderma	31
Leptosphaeria	4144
Leucosporidium	84
Levipalatum	233
Licea	50
Lithohypha	466
Lopadostoma	29
Lyomyces	75
Malassezia	22816
Marasmius	193
Marchandiomyces	26
Melanotrigonum	861
Menegazzia	604
Mensularia	166
Metarhizium	42
Meyerozyma	106
Microthyrium	26
Monilinia	392
Mucilago	250
Multiclavula	67
Mycena	186
Mycosphaerella	1204
Myrmecia	157
Myrmecridium	34
Naganishia	296
Neocatenulostroma	738
Neocrinula	55
Neogloea	7175
Neohortaea	42
Neovaginatispora	34
Nigrograna	84
Ochroconis	260
Oliveonia	26
Ophiocordyceps	378
Orbilia	125
Otidea	38
Paracoccidioides	23
Paramicrothyrium	82
Paramycosphaerella	59
Parastagonospora	4281
Parasympodiella	262
Parateratosphaeria	135
Passalora	413
Patellaria	40
Patellariopsis	999
Peltaster	162
Penicillium	578
Peniophora	639
Periconia	0
Pestalotiopsis	75
Phaeococcomyces	25
Phellinidium	48
Phialocephala	305
Phlebia	77
Phlebiopsis	246
Pholiota	23
Phoma	262
Phyllozyma	129
Physarum	59965
Physisporinus	57
Pichia	0
Pinaceicola	61
Pithomyces	32
Pleurotus	423
Pneumocystis	161
Podospora	353
Protophysarum	500
Pseudendoclonium	110
Pseudobensingtonia	42
Pseudocercospora	1197
Pseudocyphellaria	84
Pseudomicrostroma	47
Pseudoteratosphaeria	104
Pyrenochaeta	26
Pyrenophora	84
Resinicium	69
Rhizoctonia	30
Rhizodiscina	32
Rhizoplaca	42
Rhodotorula	38
Rutstroemia	181
Samsoniella	203
Sarcinomyces	65
Scheffersomyces	31
Schizophyllum	797
Schizopora	22
Schizothyrium	34
Sclerencoelia	72
Sclerotinia	41
Scytinostroma	473
Serendipita	289
Shiraia	26
Sordaria	193
Sporothrix	292
Srinivasanomyces	533
Stagonosporopsis	57
Staninwardia	25
Stemphylium	31
Stenocarpella	2348
Stereum	78
Sterigmatomyces	156
Superstratomyces	25
Sydowia	114
Symbiotaphrina	80
Symmetrospora	47
Sympodiomycopsis	21
Sympoventuria	23
Talinella	30
Teratosphaeria	915
Toxicocladosporium	1761
Trametes	360
Trechispora	21
Trematosphaeria	46
Tremella	276
Tremellodendropsis	130
Trichoderma	148
Tricholoma	765
Trichosporon	30
Tropicoporus	299
Tupiella	24
Typhula	113
Umbilicaria	692
Usnea	55
Uwebraunia	223
Venturia	731
Verruconis	67
Watanabea	592
Wolfiporia	780
Xylaria	221
Xylobolus	409
Xylochrysis	29
Xylodon	0
Zasmidium	119
Zymoseptoria	129
Alphachrysovirus	64
Alphapapillomavirus	0
Alphapartitivirus	0
Alphapolyomavirus	0
Benyvirus	0
Betacoronavirus	80304
Betapapillomavirus	0
Bocaparvovirus	7373
Botybirnavirus	0
Closterovirus	0
Cripavirus	0
Cytomegalovirus	0
Dependoparvovirus	0
Drulisvirus	0
Enterovirus	151500
Epseptimavirus	0
Ermolevavirus	0
Gammapartitivirus	0
Gammaretrovirus	0
Gemycircularvirus	0
Gemykibivirus	0
Gyrovirus	0
Hypovirus	0
Lentivirus	0
Lymphocryptovirus	0
Mamastrovirus	0
Mastadenovirus	24
Narnavirus	0
Norovirus	0
Ourmiavirus	0
Pegivirus	0
Phutvirus	0
Pijolavirus	0
Potyvirus	0
Raphidovirus	0
Roseolovirus	0
Rotavirus	114
Sepunavirus	0
Simplexvirus	4566
Tequintavirus	0
Tobamovirus	0
Torbevirus	0
Totivirus	517
Varicellovirus	0
Webervirus	0
Andhravirus	181
Biseptimavirus	74
Pahexavirus	12020
Phietavirus	617
Sextaecvirus	359
