Genus	0
Achromobacter	0.06819960441270673
Acidibrevibacterium	0.05658643966997901
Acidovorax	0.150416372639088
Acinetobacter	1.46170540433785
Actinoalloteichus	0.0640573290904599
Actinomyces	0.0
Actinomycetospora	0.05569880924378326
Actinoplanes	0.0
Actinosynnema	0.011095380327446863
Adhaeribacter	0.04926348865386408
Aeromonas	0.004955936546259599
Afipia	0.0
Agrobacterium	0.0
Akkermansia	0.0
Alicycliphilus	0.0498922268724194
Alistipes	0.0
Alloprevotella	0.0
Altererythrobacter	0.0
Alysiella	0.0
Amedibacterium	0.0
Aminobacter	0.007285966415023441
Aquabacterium	0.019158023365391585
Aquaspirillum	0.018344362141378814
Aquisphaera	0.02792337382407461
Arthrobacter	0.0
Aureimonas	0.005621659365906411
Austwickia	0.0
Avibacterium	0.0
Bacillus	0.05791788530927263
Bacteroides	0.0
Bdellovibrio	0.015089717245327735
Bifidobacterium	0.0
Blastococcus	0.0643901905002833
Bordetella	0.0
Brachybacterium	0.0
Bradyrhizobium	0.02474269813020651
Brasilonema	0.004253229125521298
Brenneria	0.0
Brevibacterium	0.0
Brevundimonas	0.04478835192179385
Burkholderia	0.1524875103002114
Byssovorax	0.04800601221675343
Caldilinea	0.0
Calothrix	0.004734028939710662
Caulobacter	0.0
Cellulomonas	0.03520934023909805
Cellvibrio	0.012426825966740487
Chitinibacter	0.023374267889821394
Chitinophaga	0.031362941725583134
Chondromyces	0.0
Chroococcidiopsis	0.1351417323883028
Chryseobacterium	0.03372995619543847
Chthoniobacter	0.01072553431653197
Citrobacter	0.12940911921912193
Cloacibacterium	0.016938947299902214
Comamonas	0.06697911257668758
Corynebacterium	12.664710920960948
Coxiella	0.007988673835761743
Craurococcus	0.006102459180095775
Croceicoccus	0.07918403093687912
Cupriavidus	0.07600335524301102
Curtobacterium	0.00406830612006385
Cutibacterium	6.857351872974168
Deinococcus	0.1828888523974158
Delftia	0.1352526861915773
Dermabacter	0.0
Dermacoccus	0.09926666932955795
Desulfovibrio	0.0
Dialister	0.010429657507800052
Diaphorobacter	0.0
Dinoroseobacter	0.008247566043402169
Dolosigranulum	3.712699180569178
Duganella	0.011021411125263886
Duncaniella	0.0
Dysosmobacter	0.0
Eikenella	0.041533707025742765
Enterobacter	0.03188072614086399
Enterocloster	0.0
Enterococcus	0.005362767158265985
Epilithonimonas	0.02611112837059162
Erwinia	0.0
Erysipelothrix	0.0
Erythrobacter	0.0
Escherichia	0.15026843423472203
Ewingella	0.0
Exiguobacterium	0.0
Faecalibacterium	0.0
Faecalitalea	0.0
Fannyhessea	0.0
Finegoldia	0.0
Flavisolibacter	0.012796671977655385
Flavobacterium	0.0
Flavonifractor	0.0
Frankia	0.0
Fretibacterium	0.0
Friedmanniella	0.010207749901251116
Frigoriglobus	0.178672607872986
Fusobacterium	0.02145106863306394
Gardnerella	0.0
Gemella	0.005806582371363859
Gemmata	0.03746540090567891
Gemmatirosa	0.02111820722324053
Geodermatophilus	0.004253229125521298
Glaesserella	0.0
Gloeocapsa	0.20859315015600105
Gloeocapsopsis	0.0
Glutamicibacter	0.0
Gordonia	0.0
Granulicatella	0.0
Haemophilus	1.160724720655308
Hassallia	0.015163686447510713
Herbaspirillum	0.09331214855382813
Histophilus	0.0
Hydrogenophaga	0.06487099031447267
Hymenobacter	0.15555723219080503
Inhella	0.13321853313154533
Intrasporangium	0.004955936546259599
Janibacter	0.02784940462189163
Janthinobacterium	0.0467115511785513
Jeotgalibaca	0.0
Ketogulonicigenium	0.007840735431395783
Kineococcus	0.0
Kingella	0.0
Kinneretia	1.2661678183671448
Klebsiella	0.0371325394958555
Kocuria	0.07903609253251316
Labilithrix	0.08720968937373236
Lactobacillus	0.009652980884878773
Lawsonella	0.4633060978730895
Leclercia	0.0
Leifsonia	0.0
Leptolyngbya	0.005029905748442578
Leptothrix	0.06217111443479392
Leucobacter	0.0
Leuconostoc	0.010429657507800052
Limnobacter	0.04578693615126406
Limnoglobus	0.0
Lysobacter	0.006287382185553223
Macrococcus	0.12216013740518998
Mannheimia	0.0
Marivivens	0.005547690163723432
Marmoricola	0.02596318996622566
Massilia	0.06853246582253013
Mediterraneibacter	0.017493716316274555
Megamonas	0.0194539001741235
Methylibium	0.1596255383108689
Methylobacterium	0.3248727359876442
Methylorubrum	0.038279062129691684
Microbacterium	0.037946200719868275
Microchaete	0.0
Micrococcus	0.3531659558226337
Microcoleus	0.08850415041193449
Microlunatus	0.08891098102394086
Micromonospora	0.0
Minicystis	0.029698634676466103
Mitsuaria	0.8182103299470233
Mobilicoccus	0.0
Modestobacter	0.062134129833702444
Mogibacterium	0.0
Moraxella	5.193488639070236
Morganella	0.0
Mucilaginibacter	0.042976106468310855
Mycoplasma	0.04012829218426616
Negativicoccus	0.00410529072115534
Neisseria	0.27302032525737585
Neorhizobium	0.016901962698810724
Nocardioides	0.06782975840179184
Nostoc	0.061024591800957755
Novosphingobium	5.423089042646204
Ochrobactrum	0.039314630960253394
Oculatella	0.0
Odoribacter	0.0
Oligella	0.048412842828759815
Ornithinimicrobium	0.0
Oscillatoria	0.24587362805622248
Ottowia	0.0
Paenibacillus	0.0
Paludibacter	0.0
Paludisphaera	0.0060284899779127965
Pantoea	0.18388743662688603
Parabacteroides	0.0
Paraburkholderia	0.036836662687123586
